[11:58:34] [main/INFO]: ModLauncher running: args [--username, LinksApprentice, --version, forge-47.3.0, --gameDir, D:\MC modding\Instances\Path Accesion, --assetsDir, D:\MC modding\Install\assets, --assetIndex, 5, --uuid, 2236429e762746aba45224c7749b303b, --accessToken, ????????, --clientId, 109f488-8ff088-1d3e2f-ff479f-111595, --xuid, 2535405300899345, --userType, msa, --versionType, release, --width, 2560, --height, 1440, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[11:58:34] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[11:59:39] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.vertex.format.ChunkMeshAttribute, which may cause instability.
[11:59:39] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.gl.attribute.GlVertexFormat$Builder, which may cause instability.
[11:59:39] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.gl.attribute.GlVertexAttributeFormat, which may cause instability.
[11:59:39] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.DefaultChunkRenderer, which may cause instability.
[11:59:39] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.ShaderChunkRenderer, which may cause instability.
[11:59:39] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.compile.ChunkBuildBuffers, which may cause instability.
[11:59:39] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.vertex.builder.ChunkMeshBufferBuilder, which may cause instability.
[11:59:39] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.compile.buffers.BakedChunkModelBuilder, which may cause instability.
[11:59:39] [Render thread/WARN]: Mod(s) [sodiumdynamiclights] are modifying Embeddium class me.jellysquid.mods.sodium.client.model.light.data.LightDataAccess, which may cause instability.
[11:59:39] [Render thread/WARN]: Error loading class: net/caffeinemc/mods/sodium/client/model/light/data/LightDataAccess (java.lang.ClassNotFoundException: net.caffeinemc.mods.sodium.client.model.light.data.LightDataAccess)
[11:59:39] [Render thread/WARN]: Mod(s) [sodiumdynamiclights] are modifying Embeddium class me.jellysquid.mods.sodium.client.model.light.data.ArrayLightDataCache, which may cause instability.
[11:59:39] [Render thread/WARN]: Error loading class: net/caffeinemc/mods/sodium/client/model/light/data/ArrayLightDataCache (java.lang.ClassNotFoundException: net.caffeinemc.mods.sodium.client.model.light.data.ArrayLightDataCache)
[11:59:39] [Render thread/WARN]: Error loading class: net/fabricmc/fabric/api/blockview/v2/FabricBlockView (java.lang.ClassNotFoundException: net.fabricmc.fabric.api.blockview.v2.FabricBlockView)
[11:59:39] [Render thread/WARN]: Error loading class: net/fabricmc/fabric/api/rendering/data/v1/RenderAttachedBlockView (java.lang.ClassNotFoundException: net.fabricmc.fabric.api.rendering.data.v1.RenderAttachedBlockView)
[11:59:39] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.model.light.smooth.SmoothLightPipeline, which may cause instability.
[11:59:39] [Render thread/WARN]: Mod(s) [oculus, sodiumdynamiclights] are modifying Embeddium class me.jellysquid.mods.sodium.client.model.light.flat.FlatLightPipeline, which may cause instability.
[11:59:39] [Render thread/WARN]: Error loading class: net/caffeinemc/mods/sodium/client/model/light/flat/FlatLightPipeline (java.lang.ClassNotFoundException: net.caffeinemc.mods.sodium.client.model.light.flat.FlatLightPipeline)
[11:59:39] [Render thread/WARN]: Mod(s) [bocchium] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.compile.pipeline.BlockOcclusionCache, which may cause instability.
[11:59:39] [Render thread/INFO]: Started 10 worker threads
[11:59:39] [Render thread/WARN]: Mod(s) [betterfpsdist] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.occlusion.OcclusionCuller, which may cause instability.
[11:59:39] [Render thread/INFO]: JEI StartEventObserver received class net.minecraftforge.client.event.ClientPlayerNetworkEvent$LoggingIn
[11:59:39] [Render thread/INFO]: JEI StartEventObserver transitioning state from DISABLED to ENABLED
[11:59:39] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: receiving_level_screen
[11:59:39] [Render thread/INFO]: Loaded 15 singularities from the server
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:compressor_recipe/avaritia:diamond_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:compressor_recipe/avaritia:glowstone_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/forbidden_arcanus:clibano_combustion/arcane_crystal_from_clibano_combusting
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:compressor_recipe/avaritia:bronze_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:compressor_recipe/avaritia:emerald_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:compressor_recipe/avaritia:lapis_lazuli_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:compressor_recipe/avaritia:copper_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/slow_falling_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/forbidden_arcanus:clibano_combustion/lapis_lazuli_from_clibano_combusting
[11:59:39] [Render thread/WARN]: Unknown recipe category: ae2:charger/ae2:charger/charged_certus_quartz_crystal
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_cauldron/vampirism:alchemical_cauldron/blood_infused_enhanced_iron_ingot_from_pure_blood_4
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/forbidden_arcanus:clibano_combustion/iron_ingot_from_clibano_combusting
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_cauldron/vampirism:alchemical_cauldron/purified_garlic
[11:59:39] [Render thread/WARN]: Unknown recipe category: [!!!com.mojang.logging.LogUtils$1ToString@3421cf6a=>java.lang.NullPointerException:Cannot invoke "Object.toString()" because the return value of "java.util.function.Supplier.get()" is null!!!]/call_of_yucutan:ah_puch_sacrifice
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/fire_resistance_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_cauldron/vampirism:alchemical_cauldron/pure_salt
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_cauldron/vampirism:alchemical_cauldron/blood_infused_iron_ingot_from_pure_blood_3
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:compressor_recipe/avaritia:steel_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:compressor_recipe/avaritia:netherite_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:extreme_craft_recipe/avaritia:infinity_ingot
[11:59:39] [Render thread/WARN]: Unknown recipe category: ae2:charger/ae2:charger/guide
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/forbidden_arcanus:clibano_combustion/emerald_from_clibano_combusting
[11:59:39] [Render thread/WARN]: Unknown recipe category: [!!!com.mojang.logging.LogUtils$1ToString@613d949c=>java.lang.NullPointerException:Cannot invoke "Object.toString()" because the return value of "java.util.function.Supplier.get()" is null!!!]/call_of_yucutan:ah_puch_hematite_block_recipe
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/plant_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_cauldron/vampirism:alchemical_cauldron/alchemical_fire_5
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:extreme_craft_recipe/avaritia:infinity_catalyst_eternal
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/slowness_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:extreme_craft_recipe/avaritia:infinity_catalyst
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/forbidden_arcanus:clibano_combustion/copper_ingot_from_clibano_combusting_raw_copper
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_cauldron/vampirism:alchemical_cauldron/alchemical_fire_4
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_cauldron/vampirism:alchemical_cauldron/garlic_diffuser_core
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/forbidden_arcanus:clibano_combustion/netherite_scrap_from_clibano_combusting
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/productivebees:forbidden_arcanus/clibano_combustion/deorum_bee
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/forbidden_arcanus:clibano_combustion/iron_ingot_from_clibano_combusting_raw_iron
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:extreme_craft_recipe/avaritia:ae2_creative_energy_cell
[11:59:39] [Render thread/WARN]: Unknown recipe category: [!!!com.mojang.logging.LogUtils$1ToString@7f08142e=>java.lang.NullPointerException:Cannot invoke "Object.toString()" because the return value of "java.util.function.Supplier.get()" is null!!!]/call_of_yucutan:kukulkan_fragment_recipe
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/forbidden_arcanus:clibano_combustion/deorum_nugget_from_clibano_combusting
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/jump_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: ae2:charger/ae2:charger/meteorite_compass
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/poison_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:extreme_craft_recipe/avaritia:botania_creative_pool
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/strength_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/swiftness_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_cauldron/vampirism:alchemical_cauldron/alchemical_fire_6
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/forbidden_arcanus:clibano_combustion/coal_from_clibano_combusting
[11:59:39] [Render thread/WARN]: Unknown recipe category: [!!!com.mojang.logging.LogUtils$1ToString@1476848d=>java.lang.NullPointerException:Cannot invoke "Object.toString()" because the return value of "java.util.function.Supplier.get()" is null!!!]/call_of_yucutan:ah_puch_fragment_recipe
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/evasion_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: [!!!com.mojang.logging.LogUtils$1ToString@4b25ecc5=>java.lang.NullPointerException:Cannot invoke "Object.toString()" because the return value of "java.util.function.Supplier.get()" is null!!!]/call_of_yucutan:kukulkan_ancient_gold_block_recipe
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/healing_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:extreme_craft_recipe/avaritia:de_creative_op_capacitor
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/forbidden_arcanus:clibano_combustion/gold_ingot_from_clibano_combusting
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:compressor_recipe/avaritia:lead_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:compressor_recipe/avaritia:tin_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/luck_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/regeneration_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/forbidden_arcanus:clibano_combustion/diamond_from_clibano_combusting
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_cauldron/vampirism:alchemical_cauldron/garlic_diffuser_core_improved
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:extreme_craft_recipe/avaritia:ultimate_stew
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_cauldron/vampirism:alchemical_cauldron/blood_infused_iron_ingot_from_pure_blood_2
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:compressor_recipe/avaritia:gold_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:compressor_recipe/avaritia:silver_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/forbidden_arcanus:clibano_combustion/rune_from_clibano_combusting
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/vampire_blood_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/invisibility_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:extreme_craft_recipe/avaritia:mek_creative_bin
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/weakness_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: [!!!com.mojang.logging.LogUtils$1ToString@53b577ee=>java.lang.NullPointerException:Cannot invoke "Object.toString()" because the return value of "java.util.function.Supplier.get()" is null!!!]/call_of_yucutan:ah_puch_hematite_recipe
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/teleport_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_cauldron/vampirism:alchemical_cauldron/blood_infused_iron_ingot_from_pure_blood_0
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:extreme_craft_recipe/avaritia:cosmic_meatballs
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:extreme_craft_recipe/avaritia:eternal_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/forbidden_arcanus:clibano_combustion/copper_ingot_from_clibano_combusting
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_cauldron/vampirism:alchemical_cauldron/blood_infused_iron_ingot_from_pure_blood_1
[11:59:39] [Render thread/WARN]: Unknown recipe category: [!!!com.mojang.logging.LogUtils$1ToString@637935d8=>java.lang.NullPointerException:Cannot invoke "Object.toString()" because the return value of "java.util.function.Supplier.get()" is null!!!]/call_of_yucutan:kukulkan_sacrifice
[11:59:39] [Render thread/WARN]: Unknown recipe category: [!!!com.mojang.logging.LogUtils$1ToString@75513505=>java.lang.NullPointerException:Cannot invoke "Object.toString()" because the return value of "java.util.function.Supplier.get()" is null!!!]/call_of_yucutan:kukulkan_ancient_gold_recipe
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:compressor_recipe/avaritia:iron_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/water_breathing_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/forbidden_arcanus:clibano_combustion/gold_ingot_from_clibano_combusting_raw_gold
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:extreme_craft_recipe/avaritia:mek_creative_energy_cube
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/night_vision_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:extreme_craft_recipe/avaritia:botania_mana_tablet
[11:59:39] [Render thread/WARN]: Unknown recipe category: forbidden_arcanus:clibano_combustion/forbidden_arcanus:clibano_combustion/arcane_crystal_dust_from_clibano_combusting
[11:59:39] [Render thread/WARN]: Unknown recipe category: vampirism:alchemical_table/vampirism:alchemy_table/smelt_oil
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:compressor_recipe/avaritia:coal_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:compressor_recipe/avaritia:redstone_singularity
[11:59:39] [Render thread/WARN]: Unknown recipe category: avaritia:extreme_craft_recipe/avaritia:de_creative_capacitor
[11:59:39] [Render thread/INFO]: JEI StartEventObserver received class net.minecraftforge.client.event.RecipesUpdatedEvent
[11:59:39] [Render thread/INFO]: JEI StartEventObserver received class net.minecraftforge.event.TagsUpdatedEvent
[11:59:39] [Render thread/INFO]: JEI StartEventObserver transitioning state from ENABLED to JEI_STARTED
[11:59:39] [Render thread/INFO]: Starting JEI...
[11:59:39] [Render thread/INFO]: Registering item subtypes...
[11:59:39] [Render thread/INFO]: Registering item subtypes: mekanism:jei_plugin took 38.36 milliseconds
[11:59:39] [Render thread/INFO]: Registering item subtypes took 43.38 ms
[11:59:39] [Render thread/INFO]: Registering fluid subtypes...
[11:59:39] [Render thread/INFO]: Registering fluid subtypes took 940.0 ?s
